soil_moisture,temperature,soil_humidity,time,air_temperature,wind_speed,air_humidity, wind_gust,pressure, ph,rainfall,n,p,k,status
56,24,40,48,18.12,3.6,44.16,19.2,101.34,6.76660668,46.90725077,14,59,22,1
14,1,57,63,18.1,3.85,43.17,14.13,101.34,7.641024177,49.55213308,33,59,19,1
19,31,63,24,18.08,4.1,42.18,9.06,101.34,6.559681838,41.45486619,21,63,17,1
3,37,29,29,18.2,4.33,39.95,19.72,101.34,7.072923306,36.68284038,0,69,21,1
71,31,68,54,18.33,4.56,37.72,30.38,101.34,7.732194788,39.00992137,10,75,17,1
74,16,37,50,18.42,4.55,35.2,20.82,101.34,6.157782589,52.50812701,30,61,18,1
21,35,57,80,18.51,4.54,32.68,11.27,101.35,7.240988401,47.01510708,0,74,17,1
87,10,43,13,18.57,4.27,30.62,12.16,101.35,6.898905799,42.87274897,35,74,22,0
22,22,59,96,18.62,4,28.56,13.04,101.36,6.818681086,53.04669416,7,63,24,0
86,11,30,78,18.51,4.1,28.4,21.9,101.36,6.261937875,46.48280681,9,56,17,0
3,24,68,95,18.4,4.19,28.24,30.77,101.36,6.493036868,49.94043064,14,74,15,0
31,16,69,3,18.4,3.94,27.62,19.93,101.35,7.042474679,36.5011366,14,76,20,1
16,32,62,87,18.39,3.68,26.99,9.09,101.35,7.692013657,50.17067771,36,65,16,1
87,4,28,40,18.42,4.1,26.06,10.66,101.34,6.250994223,46.62370222,28,67,21,0
4,12,44,10,18.44,4.51,25.13,12.24,101.34,6.052184881,53.12442925,28,79,16,1
54,30,67,49,18.52,4.9,24.14,11.68,101.34,7.002216044,44.23913012,40,61,22,1
11,39,62,27,18.59,5.29,23.14,11.11,101.33,7.272427638,41.61080544,10,70,19,1
41,21,23,58,18.64,5.68,22.22,14.86,101.32,5.962001484,36.10211371,12,80,19,0
89,27,20,34,18.69,6.07,21.29,18.6,101.31,7.080506001,51.02372773,37,77,20,0
2,35,23,8,18.82,6.54,20.79,18.26,101.3,6.593798387,51.56461082,0,67,22,1
76,42,39,86,18.94,7.02,20.29,17.91,101.3,7.28805662,45.20841071,7,73,25,1
29,6,60,52,18.94,6.84,20.45,23.77,101.3,7.32710972,46.10585191,10,56,18,0
9,32,29,96,18.93,6.67,20.62,29.63,101.3,6.366355781,47.9271552,39,70,15,0
67,27,52,110,18.96,7.06,20.93,25.44,101.3,7.011121216,52.60285259,26,56,22,0
78,9,68,48,18.99,7.44,21.24,21.24,101.29,6.280725549,38.07659414,9,77,17,1
12,10,34,100,18.84,6.74,21.72,18.9,101.28,7.621494566,40.8106299,4,59,19,0
22,42,35,63,18.7,6.04,22.2,16.55,101.28,7.630424083,53.10207889,34,73,15,1
40,5,65,32,18.59,5.64,22.5,14.82,101.28,7.802212437,40.74536757,33,77,15,1
85,24,42,99,18.48,5.24,22.8,13.1,101.27,5.922935513,111.9684622,2,24,38,0
54,18,29,9,18.37,4.85,23.11,11.37,101.26,5.937649578,108.0458926,6,18,37,1
76,37,28,63,18.26,4.45,23.41,9.64,101.26,6.804781106,102.5184759,8,26,36,1
30,9,49,7,18.02,4.46,24.06,12.28,101.26,6.424670614,110.2316633,37,18,39,0
28,14,70,12,17.79,4.48,24.7,14.91,101.25,6.738016221,109.3905998,0,27,38,1
33,6,31,33,17.91,5.84,24.15,23.04,101.25,6.497366677,109.4169192,31,25,38,1
47,36,39,53,18.03,7.2,23.6,31.17,101.25,6.327673765,104.8955643,21,21,38,1
27,42,27,68,18.03,7.46,23.28,34.94,101.24,6.36137446,106.9659201,6,30,40,1
73,8,49,17,18.02,7.71,22.96,38.71,101.24,6.923509371,108.0423555,25,27,41,0
7,44,69,93,17.91,6.65,22.76,31.12,101.24,6.630646083,109.3930157,15,11,38,0
49,18,56,86,17.8,5.59,22.57,23.53,101.24,5.832525853,104.7693804,14,5,36,0
83,20,51,2,17.66,5.32,22.48,17.2,101.24,6.738993954,105.7595811,16,10,41,0
8,5,40,41,17.53,5.05,22.4,10.86,101.24,5.782435567,108.3168858,36,7,37,1
85,44,31,47,17.48,5.08,22.46,12.06,101.24,6.537042717,104.5375109,4,20,41,1
36,25,36,44,17.43,5.12,22.52,13.26,101.24,6.145104401,107.6836871,29,22,40,1
18,38,31,52,17.4,4.87,22.62,12.72,101.24,6.890784045,108.5468633,16,15,42,1
66,3,69,31,17.37,4.63,22.73,12.19,101.23,7.175344328,104.8216333,18,27,41,0
89,23,58,23,17.34,4.38,22.83,11.65,101.23,5.938528744,102.8593382,11,18,42,0
48,33,51,51,17.54,5.96,22.87,20.11,101.23,5.709380472,108.0756727,5,15,38,1
57,10,37,78,17.74,7.54,22.91,28.57,101.23,6.184400085,105.6499907,18,23,44,1
1,11,62,7,18.1,8.18,21.76,38.28,101.23,6.553509673,111.6631582,9,8,40,1
53,23,56,56,18.45,8.81,20.61,48,101.23,5.885638185,112.4349689,40,27,45,0
37,21,34,20,18.62,8.78,19.95,41.91,101.23,6.143874691,107.3416913,22,23,44,1
65,6,25,98,18.8,8.75,19.29,35.82,101.23,6.101198974,105.1834976,9,16,39,0
35,9,41,15,18.77,8.26,19.33,26.48,101.22,6.594037135,111.2818551,12,29,40,0
23,38,21,61,18.74,7.78,19.37,17.14,101.22,6.859840821,109.0946323,0,17,42,1
69,15,63,81,18.76,8.45,19.27,30,101.22,6.56893406,102.8013275,2,21,44,0
45,3,41,74,18.77,9.12,19.18,42.86,101.22,6.769855664,106.8704803,28,6,40,0
7,45,25,34,18.72,8.45,19.09,41.43,101.22,7.130837931,108.4758509,8,23,44,1
21,42,28,6,18.66,7.78,19,40,101.23,5.740338002,102.860084,29,16,36,1
36,6,41,25,18.64,8.09,18.7,35,101.23,5.843005428,103.1969341,17,18,43,1
64,5,35,103,18.62,8.39,18.4,30,101.23,6.648687274,111.0196744,34,21,42,0
8,7,35,24,18.58,8.01,18.18,31,101.24,6.902751061,104.3739878,21,23,42,1
59,30,41,55,18.55,7.62,17.97,32,101.24,6.608023872,111.2800516,25,17,40,1
8,14,43,60,18.42,7.29,18.01,29.18,101.24,6.828522375,104.0277061,8,25,36,1
19,42,40,7,18.29,6.96,18.05,26.37,101.23,6.910374919,108.2287276,26,18,42,1
63,8,39,106,18.18,6.18,17.92,30.08,101.24,6.306605528,111.2232716,4,19,42,0
64,40,59,60,18.08,5.39,17.79,33.8,101.24,7.009180374,103.8799347,36,24,41,1
81,39,60,38,17.98,5.14,17.68,23.02,101.24,6.297907579,104.6735454,5,24,40,0
3,39,20,43,17.88,4.88,17.58,12.24,101.25,6.728599215,111.2787584,19,17,39,1
56,37,37,17,17.88,5.33,17.3,16.46,101.26,6.965156738,108.065579,39,30,38,1
41,31,39,34,17.88,5.78,17.01,20.69,101.26,5.578095745,104.7847006,5,29,44,1
44,11,26,40,18,5.75,16.48,30.02,101.26,7.199504273,109.8695196,4,24,43,0
29,38,40,20,18.13,5.72,15.96,39.34,101.27,5.841367187,110.9653137,38,21,35,1
43,6,51,26,18.1,5.78,15.95,33.01,101.28,6.710143266,106.9216033,37,11,36,1
5,30,63,31,18.08,5.85,15.94,26.67,101.28,5.972714857,109.2853418,9,25,41,1
2,41,38,80,18.04,6.05,16.04,28.78,101.28,5.561851831,106.0380805,29,22,43,1
64,5,68,80,18.01,6.26,16.13,30.89,101.29,6.107054808,112.459697,5,21,38,1
45,40,31,100,17.98,6.46,16.23,33.01,101.29,6.988035315,110.2437841,22,26,38,0
68,45,49,1,17.94,6.66,16.32,35.12,101.29,7.13147457,106.2817706,4,18,37,1
36,20,56,28,17.9,6.87,16.42,37.23,101.3,7.086947687,107.1951707,21,6,41,1
78,32,28,51,17.87,7.07,16.51,39.34,101.3,6.749260456,105.2240743,29,21,45,1
53,5,54,27,17.76,7.28,16.89,41.1,101.3,7.16300467,107.5660804,23,5,44,1
53,34,35,87,17.64,7.48,17.27,42.86,101.31,7.013481515,109.6623974,13,7,43,1
17,25,44,81,17.57,6,17.48,33.2,101.32,5.648243649,103.3183074,5,13,37,1
32,36,58,105,17.5,4.51,17.69,23.53,101.32,6.610251186,110.4606459,27,24,41,0
39,26,59,93,17.45,5.32,18.04,27.15,101.32,7.054313823,102.5538035,7,23,35,0
18,35,43,15,17.4,6.13,18.38,30.77,101.32,6.026999326,111.0217929,12,20,39,1
66,9,63,30,17.62,6.29,18.55,35.06,101.32,5.779427402,106.3602023,4,19,43,0
64,9,45,11,17.84,6.45,18.72,39.34,101.33,6.535244251,104.617522,3,9,45,0
67,11,32,17,18.24,6.84,18.55,38.13,101.34,5.684995235,104.991282,1,27,36,0
15,20,22,20,18.63,7.22,18.37,36.92,101.35,6.12476108,103.0295938,23,30,44,1
19,11,46,12,19.11,7.09,18.38,35.12,101.35,6.999014379,109.4429934,24,21,42,1
89,34,64,16,19.59,6.96,18.4,33.33,101.36,6.277148771,106.8685636,13,30,37,0
64,33,63,67,20.19,7.26,17.72,36.66,101.36,6.322396027,111.3779693,40,11,44,1
42,32,70,34,20.78,7.56,17.04,40,101.37,5.956401828,105.6209954,21,9,40,1
68,13,47,16,21.3,7.88,16.26,41.06,101.37,6.591302797,110.9633894,3,27,44,0
74,45,35,13,21.82,8.2,15.49,42.11,101.37,7.104094929,110.6956184,40,29,42,0
76,20,35,32,22.34,8.53,14.71,43.17,101.38,6.407872061,103.7084055,14,25,40,0
19,32,48,75,22.86,8.85,13.94,44.22,101.38,6.658402594,102.6488846,38,14,37,1
16,19,20,108,23.38,9.17,13.16,45.28,101.38,6.276038961,110.4432293,34,9,36,0
41,10,22,47,23.93,9.07,12.5,46.64,101.38,6.825256236,104.6843243,32,14,37,0
90,13,66,95,24.48,8.98,11.83,48,101.39,6.368560522,111.1382096,18,21,35,0
3,27,55,4,24.8,9.39,11.46,50.08,101.39,7.005410734,105.4766591,8,23,38,1
17,45,61,43,25.13,9.8,11.08,52.17,101.39,6.897368477,108.6793978,15,6,41,1
89,31,29,71,25.52,10.18,10.74,55.36,101.4,6.152906502,105.529185,0,5,36,1
8,8,61,108,25.92,10.56,10.39,58.54,101.41,5.744361602,112.1926517,22,9,44,0
5,38,47,40,26.23,11.14,10.32,70.65,101.42,7.051654924,111.7162016,14,8,43,1
10,1,30,89,26.54,11.72,10.24,82.76,101.43,6.034612928,107.6435771,31,11,45,1
77,13,34,110,26.86,12.95,9.98,73.81,101.43,6.924490731,104.88189,39,17,45,0
12,45,21,8,27.17,14.18,9.73,64.86,101.43,6.887005997,109.2537734,10,5,42,1
83,30,59,86,27.89,12.3,9.32,62.43,101.44,6.8444019,105.6917856,8,28,38,1
7,8,35,59,28.61,10.42,8.92,60,101.44,5.786058032,106.61905,32,13,42,1
57,9,33,52,28.88,11.5,8.37,67.5,101.44,5.627186257,106.1606833,18,9,40,1
19,41,34,80,29.15,12.59,7.82,75,101.44,5.700088663,110.5764023,20,27,41,1
80,18,39,93,29.28,13.02,7.39,77.5,101.44,5.567805185,107.6103211,39,25,36,0
77,8,28,89,29.41,13.44,6.95,80,101.43,6.077886012,112.4750941,20,7,45,0
36,35,31,28,29.44,14.95,6.76,88,101.43,6.397995609,109.0357597,11,10,45,1
32,44,68,71,29.48,16.47,6.58,96,101.43,5.767372539,109.9130984,40,18,43,1
60,5,28,34,29.78,16.3,6.35,94.16,101.43,7.079973241,103.6012114,3,26,39,0
6,10,21,2,30.07,16.12,6.12,92.31,101.43,5.893332378,106.977723,9,16,36,0
42,36,56,17,30.47,16.42,5.78,84.86,101.44,7.058222596,110.0932899,30,20,38,1
90,31,62,7,30.87,16.73,5.45,77.42,101.44,5.78270695,106.128338,40,9,41,0
65,42,32,91,30.91,17.21,5.36,84.15,101.44,6.269663963,104.4407083,40,30,35,0
52,34,51,49,30.95,17.7,5.26,90.88,101.45,5.892913826,107.0050976,32,25,35,1
71,19,20,2,30.99,18.18,5.16,97.62,101.46,7.116538883,112.337046,33,23,45,0
32,39,35,22,31.03,18.66,5.07,104.35,101.46,6.430163481,102.8186358,4,14,41,1
73,40,37,19,31.28,19.21,5.07,105.54,101.46,7.159520979,106.2784673,13,17,45,0
77,2,46,75,31.53,19.76,5.08,106.72,101.46,6.431265737,109.8076178,39,24,39,0
8,18,33,11,31.78,20.31,5.08,107.9,101.45,6.082571701,108.3121789,8,28,37,1
61,12,63,9,32.03,20.86,5.08,109.09,101.45,6.149934034,92.82840911,91,94,46,1
71,15,26,91,32.12,19.72,4.87,109.09,101.45,5.849076099,101.0494791,105,95,50,0
87,41,33,47,32.2,18.58,4.66,109.09,101.45,6.276800323,104.9378,108,92,53,1
70,33,26,64,32.3,18.82,4.52,106.72,101.45,5.926824754,90.10978128,86,76,54,1
36,35,56,49,32.41,19.06,4.38,104.35,101.45,5.519088423,113.2297373,80,77,49,1
15,10,36,19,32.57,18.41,4.31,98.33,101.44,6.079178788,114.5357503,93,94,53,1
78,2,24,21,32.73,17.76,4.25,92.31,101.43,6.13465588,97.32531705,90,92,55,0
46,34,52,19,32.83,17.44,4.09,100.7,101.42,5.808497604,99.34482238,108,89,53,1
41,30,21,6,32.93,17.12,3.93,109.09,101.41,5.891458107,113.8729798,108,88,55,1
81,44,56,8,33.01,18.23,3.92,100.7,101.4,5.816622479,100.0075679,105,77,52,0
1,44,34,52,33.09,19.33,3.91,92.31,101.39,5.843163161,98.75084366,118,88,52,1
83,28,67,34,32.96,17.56,3.96,98.33,101.38,6.376756633,100.1692639,101,87,54,0
40,40,53,52,32.82,15.8,4,104.35,101.38,5.623615687,118.2761894,95,75,50,1
75,39,38,40,33.28,14.99,3.72,95.03,101.37,5.91505509,99.72430835,106,85,53,1
35,15,64,87,33.74,14.18,3.44,85.71,101.36,6.458714879,108.3957179,86,95,49,1
51,3,50,42,33.67,14.35,3.56,84.24,101.34,5.565028635,98.66679427,83,79,55,0
69,35,32,46,33.59,14.52,3.67,82.76,101.31,6.211833161,119.84797,85,95,47,1
87,10,55,97,32.88,15.3,3.95,87.54,101.3,6.490074429,108.66464,109,79,45,0
89,10,57,94,32.17,16.08,4.23,92.31,101.3,5.590236025,102.7867717,100,76,45,0
31,0,27,14,31.6,15.88,4.54,89.01,101.3,6.225225239,116.1616839,117,86,48,0
66,15,47,11,31.04,15.68,4.85,85.71,101.29,6.190757459,118.6858263,114,94,53,0
48,16,22,20,31.13,17.12,4.89,80.35,101.28,5.915568968,98.21747528,110,78,50,1
79,10,26,29,31.22,18.56,4.93,75,101.27,6.195152442,91.46442491,94,70,48,0
9,19,50,79,31.52,18.38,4.85,81.94,101.26,6.156373499,105.0776992,80,71,47,1
52,33,64,14,31.82,18.2,4.77,88.89,101.26,6.313197204,112.0700033,114,79,51,1
87,35,39,65,31.16,16.52,4.84,92.44,101.25,6.324270089,92.07835761,88,78,45,1
1,24,50,11,30.5,14.85,4.91,96,101.24,5.707488987,90.66727868,112,73,48,0
48,44,32,10,31.05,14.01,4.66,83.3,101.24,6.119216009,93.10247183,117,76,47,1
90,37,29,10,31.6,13.17,4.42,70.59,101.24,5.571401169,98.16752001,111,87,48,0
7,17,63,75,32.1,14.99,3.84,100,101.21,5.63127166,109.5408614,89,83,47,1
59,26,27,64,32.48,13.93,3.81,94.44,101.2,6.101241579,117.2878912,93,91,47,0
7,3,41,26,32.87,12.87,3.78,88.89,101.18,6.438137279,94.31102057,92,81,52,1
57,32,43,24,32.87,13.08,3.46,68.44,101.18,6.098369122,119.218154,105,74,45,0
51,2,35,12,32.87,13.29,3.14,48,101.18,5.695267822,102.4633775,102,71,48,0
19,34,26,103,32.23,13.33,3.58,52.57,101.17,5.618094446,109.575944,94,91,51,0
84,35,49,9,31.59,13.37,4.02,57.14,101.16,6.435785799,91.34276507,116,71,47,0
68,0,38,88,31.54,13.56,4.1,78.57,101.16,6.176644228,112.9794804,117,79,49,0
44,3,44,86,31.5,13.74,4.17,100,101.15,6.220643671,112.0777152,119,72,55,0
25,18,45,50,31.16,13.9,4.14,90,101.15,5.871702211,118.6730366,99,73,53,1
37,22,48,6,30.83,14.07,4.11,80,101.14,6.390741836,117.536781,91,84,52,1
66,41,20,64,31.18,13.88,4.22,81.38,101.14,6.21084479,107.3944717,80,90,47,1
80,20,42,1,31.54,13.68,4.33,82.76,101.14,6.012696655,116.5531455,101,70,48,0
9,15,43,79,31.79,12.88,4.05,66.91,101.13,5.908770059,112.3982055,108,89,53,1
66,12,31,18,32.04,12.09,3.77,51.06,101.12,6.049801781,110.3262123,100,80,52,0
82,40,70,76,32.18,12.98,3.54,60.82,101.12,6.010095853,110.2511102,109,91,53,1
36,1,46,108,32.32,13.88,3.31,70.59,101.12,5.738678895,110.4408803,82,78,46,0
55,31,63,107,32.41,12.84,3.48,68.63,101.12,5.74055541,116.3019555,106,70,55,0
82,21,61,101,32.5,11.8,3.65,66.67,101.11,5.793260262,119.0856171,90,86,52,0
55,45,50,76,32.19,12.54,3.71,66.67,101.1,5.50947065,108.8547508,83,95,50,1
32,28,46,24,31.88,13.28,3.77,66.67,101.09,5.986442306,118.2583441,119,90,48,1
90,14,28,89,31.92,13.96,3.76,76.19,101.08,5.790768046,91.40508414,107,72,45,0
65,21,24,35,31.97,14.65,3.74,85.71,101.08,5.915546415,95.12322062,116,81,55,0
71,43,53,92,32.08,15.08,3.5,89.01,101.07,6.242528278,109.9825551,101,75,50,0
3,25,63,1,32.19,15.52,3.26,92.31,101.07,6.036079266,102.2099836,93,81,50,1
24,36,67,61,32.06,14.4,3.44,83.66,101.06,5.829898502,109.022564,95,75,45,1
15,16,63,59,31.94,13.28,3.63,75,101.06,6.088064451,117.229079,107,71,55,1
77,28,33,66,31.86,14.53,3.81,77.5,101.06,6.469370954,112.1355384,83,94,47,1
82,38,49,13,31.79,15.78,3.99,80,101.07,5.720726906,111.0162259,102,73,54,0
1,36,51,52,31.8,14.18,3.94,75.3,101.06,5.80766417,99.20961514,86,79,45,1
51,41,50,88,31.8,12.57,3.88,70.59,101.06,5.703381728,115.8586081,117,86,53,1
10,39,66,63,31.52,12.23,3.97,66.9,101.06,6.165001278,119.695765,111,79,53,1
89,28,35,93,31.24,11.9,4.06,63.2,101.06,6.002481605,110.10323,95,74,50,0
54,24,52,5,30.96,11.56,4.15,59.5,101.05,6.212369363,109.2768851,91,75,55,1
70,17,25,53,30.68,11.22,4.24,55.81,101.05,5.765308943,109.2486647,93,83,46,0
71,38,44,36,31,12.05,4.07,56.48,101.04,5.740764682,108.8616474,92,85,51,0
59,34,48,28,31.33,12.88,3.9,57.14,101.04,5.879119455,110.1331182,104,80,54,1
71,41,51,101,31.06,12.63,3.86,58.57,101.04,6.099478745,104.4812858,103,72,51,0
10,24,21,53,30.78,12.38,3.81,60,101.04,5.674403359,90.43495443,92,75,45,1
65,8,30,101,30.5,12.05,4,62.65,101.05,5.694243847,119.4765557,93,85,49,0
68,7,70,18,30.23,11.72,4.18,65.3,101.06,5.905494703,118.9923573,120,87,52,0
54,40,64,109,29.96,11.39,4.36,67.94,101.07,6.110844721,90.94554618,108,72,46,0
49,26,41,2,29.68,11.06,4.55,70.59,101.08,6.020445317,114.2005455,105,88,54,1
54,18,22,64,29.38,11.28,4.58,63.86,101.08,6.435917308,91.06493353,98,79,50,0
12,25,61,24,29.07,11.5,4.61,57.14,101.08,5.505393833,96.45042585,111,88,55,0
30,18,53,71,29.44,12.12,4.56,58.57,101.07,5.677719902,113.1161095,97,74,45,0
50,15,65,92,29.8,12.73,4.51,60,101.07,5.719014989,92.78133617,95,82,48,0
7,41,66,61,29.83,12.4,4.6,60.77,101.08,6.275572298,94.32961456,89,91,55,1
16,33,59,85,29.85,12.08,4.68,61.54,101.09,6.275384607,91.73358569,89,85,55,1
73,22,51,6,29.64,11,4.94,58.68,101.09,6.201911642,100.6619171,118,88,51,0
77,38,45,19,29.43,9.92,5.2,55.81,101.09,5.758054257,98.00403016,101,92,45,0
7,45,66,52,28.94,9.84,5.58,49.72,101.1,6.323933647,103.5045395,99,92,47,1
52,36,26,52,28.46,9.77,5.96,43.64,101.1,5.901100841,95.83016448,82,77,46,1
57,26,50,20,28.36,9.64,5.77,49.1,101.1,5.644486582,97.55986676,90,86,55,1
9,45,28,14,28.27,9.5,5.58,54.55,101.1,6.235461772,94.68180316,95,88,52,1
63,45,63,8,28.04,9.51,5.83,38.7,101.11,6.28236237,90.45142867,104,73,46,1
1,31,54,107,27.8,9.52,6.08,22.86,101.12,6.356090905,90.24211529,102,73,52,0
9,30,35,10,27.76,9.5,5.96,25.89,101.12,5.837258235,96.47800391,100,74,52,1
17,29,64,58,27.73,9.47,5.84,28.92,101.11,5.653437902,111.0843029,94,89,48,1
44,28,56,109,27.54,8.17,6.36,28.58,101.12,5.727469947,100.5123341,99,70,46,0
89,38,52,4,27.35,6.86,6.89,28.24,101.12,6.200111068,99.46950465,112,87,48,0
64,16,41,51,27.26,7.57,6.76,35.94,101.13,5.614471478,105.4220251,117,82,45,1
14,12,36,10,27.16,8.29,6.62,43.64,101.14,6.257369799,91.99964712,96,86,51,1
13,14,21,53,27.04,8.31,6.56,30.84,101.15,6.037430836,109.0921631,113,85,45,1
52,31,52,0,26.91,8.33,6.49,18.05,101.16,5.760457558,108.3690513,105,93,46,1
57,18,31,82,26.74,7.3,6.74,15.73,101.17,6.158164422,108.5501443,85,89,51,0
7,39,60,63,26.57,6.26,6.98,13.41,101.18,6.387431383,90.81250457,108,94,47,1
39,21,49,21,26.48,6.44,7.19,15.1,101.19,5.891413895,103.7040783,92,81,52,1
78,35,21,12,26.39,6.61,7.4,16.78,101.2,5.725418961,94.37987496,110,71,54,0
47,20,41,31,26.26,5.72,7.69,14.84,101.21,6.281069505,92.15524332,82,75,55,1
62,22,33,69,26.12,4.84,7.98,12.9,101.22,5.507641778,98.12565829,117,81,53,1
13,28,31,56,26,5.14,8.16,17.16,101.23,5.954626604,90.09586854,2,40,27,1
80,35,61,58,25.87,5.44,8.34,21.43,101.24,4.757114897,98.67527561,39,24,31,1
32,16,28,3,25.78,5.04,8.56,16.51,101.25,5.699586972,95.85118326,21,26,27,1
90,17,38,49,25.69,4.64,8.77,11.59,101.26,5.977413803,95.70525913,25,22,25,1
75,24,21,19,25.58,4.2,8.95,11.46,101.26,6.430139436,92.19721736,0,21,32,0
10,14,39,100,25.46,3.75,9.13,11.32,101.27,6.113935087,98.00687989,20,19,35,0
55,13,44,88,25.48,4.16,9.09,11.88,101.28,5.074272692,97.72843182,19,21,34,1
73,0,23,45,25.5,4.58,9.05,12.44,101.28,5.667507706,93.75441586,18,17,31,0
29,43,22,34,25.37,4.46,9.37,15.37,101.29,5.978634285,95.3713484,11,36,33,1
24,22,40,41,25.23,4.33,9.68,18.31,101.29,5.064613314,98.46768642,30,28,30,1
30,26,67,22,25.1,4.21,10,21.24,101.3,4.772385986,94.11213345,18,19,27,1
19,28,34,32,24.98,4,10.34,15.7,101.3,5.161148592,97.31258083,23,23,27,1
29,21,48,66,24.85,3.78,10.67,10.17,101.31,6.797779227,99.35408185,37,30,34,1
42,44,22,29,24.68,3.15,11.01,10.19,101.31,6.39474303,89.85646496,11,27,30,1
31,6,43,42,24.52,2.52,11.35,10.21,101.31,5.566704378,91.87312479,12,19,31,0
48,42,45,91,24.26,3.23,12.26,9.48,101.32,5.755049971,94.42850522,3,28,33,0
62,43,26,103,24.01,3.94,13.16,8.76,101.33,5.417340525,91.55845821,37,38,32,0
12,13,63,106,24,4.38,13.14,16.26,101.34,6.166173834,97.41054011,26,37,30,0
85,27,40,7,23.98,4.81,13.11,23.76,101.35,5.191265116,95.74606104,14,18,30,0
9,18,23,3,24.01,4.89,13.38,23.76,101.36,4.954739564,98.33351125,40,16,35,1
45,45,28,63,24.04,4.98,13.64,23.76,101.36,5.664587011,99.9834242,4,20,25,1
86,11,40,98,24.06,5.07,13.91,23.76,101.37,5.548584852,99.61465679,36,25,33,0
47,16,67,3,24.09,5.15,14.18,23.76,101.38,6.804437106,94.62954663,30,17,31,1
45,9,50,84,24.03,5.07,14.4,19.38,101.38,6.097869767,98.63333684,28,37,28,0
60,21,38,33,23.97,4.99,14.63,15,101.39,5.075504537,97.01331604,38,15,30,0
77,12,62,78,23.89,5.18,15.04,18.72,101.4,4.546466109,90.28624348,12,37,30,0
56,15,60,16,23.81,5.37,15.44,22.43,101.4,5.855119268,90.65022183,38,19,31,1
8,37,20,54,23.68,5.22,15.98,26.8,101.4,6.442393461,91.82271568,8,33,29,1
8,23,26,1,23.55,5.08,16.52,31.17,101.41,4.507523551,90.82549241,15,27,28,1
35,32,22,84,23.5,5.4,16.67,26.3,101.4,6.10729559,92.09609766,34,16,25,1
6,36,55,53,23.45,5.72,16.82,21.43,101.4,6.47544932,100.2585673,11,36,31,1
72,27,66,39,23.3,5.7,17.46,24.67,101.4,6.832979509,92.99739415,33,29,34,0
8,43,51,76,23.16,5.67,18.11,27.91,101.39,5.395275719,100.2160615,12,31,26,1
76,18,26,53,23.01,5.26,18.54,23.56,101.4,6.13526938,98.81596545,12,34,28,0
34,8,29,8,22.86,4.85,18.97,19.2,101.41,4.555688532,98.00644238,5,16,31,0
63,43,22,3,22.83,5.58,18.89,26.5,101.42,6.434197756,91.67241761,1,30,29,1
14,3,65,10,22.8,6.32,18.81,33.8,101.43,5.316875978,95.99487068,16,35,31,1
74,9,35,47,22.74,5.86,18.83,33.56,101.44,5.279388967,97.38741498,35,18,26,1
41,6,26,11,22.69,5.39,18.85,33.33,101.44,6.720041791,95.8445641,4,40,26,1
90,22,53,93,22.61,5.52,18.87,23.68,101.44,5.72742254,100.8124659,9,29,34,0
44,6,28,107,22.53,5.64,18.89,14.04,101.45,4.691396195,90.21633216,2,38,33,0
12,33,27,55,22.51,5.34,18.55,14.12,101.46,6.810186079,90.14047759,26,32,32,1
13,18,53,61,22.49,5.04,18.2,14.2,101.46,6.454045329,97.41586402,34,38,31,1
21,29,67,40,22.41,4.69,17.83,13.04,101.46,5.842763773,93.36718816,5,32,33,1
69,27,69,44,22.33,4.34,17.47,11.88,101.46,5.024124684,97.76832322,31,29,26,1
60,33,49,49,22.32,4.5,16.81,11.58,101.46,6.422710539,95.257992,34,34,35,1
84,16,42,74,22.32,4.66,16.15,11.27,101.46,4.94295037,92.37238878,36,19,32,1
21,45,33,40,22.3,4.23,15.68,11.38,101.46,6.414526606,91.63074547,7,17,26,1
62,34,21,39,22.27,3.8,15.22,11.48,101.47,6.777788126,92.26439205,38,15,27,0
67,19,21,66,22.2,3.71,15.06,10.28,101.48,6.441328044,96.27792547,5,19,25,0
69,36,42,109,22.13,3.62,14.89,9.09,101.49,4.650536197,94.49161372,37,36,26,0
55,9,54,66,22.04,3.66,14.72,13.7,101.49,5.254532213,90.29643888,21,31,32,0
78,37,60,34,21.94,3.69,14.54,18.32,101.49,5.910634533,90.40332704,37,36,27,0
30,37,49,37,21.85,3.1,14.39,12.31,101.49,4.755273631,90.89173106,23,23,30,1
67,43,68,91,21.76,2.51,14.24,6.3,101.49,6.814630246,95.23444287,36,26,26,0
58,40,44,108,21.53,2.83,15.09,7.1,101.5,5.342866119,100.7586226,24,33,35,0
66,24,34,0,21.3,3.15,15.94,7.89,101.5,6.336234624,96.59816497,26,18,30,1
70,31,64,10,21.23,3.32,16.3,8.12,101.5,4.754435025,99.642454,22,17,26,0
2,9,29,106,21.17,3.5,16.66,8.36,101.49,6.831706773,97.55155537,11,34,32,0
20,12,29,109,21.1,3.67,17.02,8.6,101.49,6.967417766,90.40260445,29,35,28,0
79,4,69,30,21.03,3.84,17.38,8.83,101.49,4.947683034,92.84991507,22,28,26,0
80,37,54,82,20.97,4.02,17.74,9.07,101.48,5.630619901,93.30247448,23,24,32,1
72,5,27,10,20.9,4.19,18.1,9.3,101.48,6.27339822,92.21318555,1,35,34,0
60,34,42,33,20.79,4.23,18.44,9.73,101.48,6.472774648,94.76322976,2,24,34,0
